gene_id,gene_type,split,labels,gene_name,TSS,chromosome_name,strand
ENSG00000159459,protein_coding,train,0.6005259279782824,UBR1,43106044,chr15,-
ENSG00000024048,protein_coding,train,0.7031598479530986,UBR2,42564037,chr6,+
ENSG00000144357,protein_coding,train,0.6173576418825919,UBR3,169827462,chr2,+
ENSG00000127481,protein_coding,train,0.9183734377206868,UBR4,19210276,chr1,-
ENSG00000104517,protein_coding,train,0.8664419285224703,UBR5,102412738,chr8,-
ENSG00000012963,protein_coding,train,0.97980013671472,UBR7,93207289,chr14,+
ENSG00000165886,protein_coding,train,0.8344534549746808,UBTD1,97498994,chr10,+
ENSG00000168246,protein_coding,train,0.910034421190568,UBTD2,172283810,chr5,-
ENSG00000108312,protein_coding,train,1.0842160855331058,UBTF,44220916,chr17,-
ENSG00000162191,protein_coding,train,1.4345056212391465,UBXN1,62679100,chr11,-
ENSG00000162543,protein_coding,train,-0.792735038955958,UBXN10,20186136,chr1,+
ENSG00000158062,protein_coding,train,0.4400029293933064,UBXN11,26306654,chr1,-
ENSG00000173960,protein_coding,train,0.4514513139550898,UBXN2A,23940493,chr2,+
ENSG00000215114,protein_coding,train,0.7426263374092839,UBXN2B,58411388,chr8,+
ENSG00000144224,protein_coding,train,1.420221852045269,UBXN4,135741904,chr2,+
ENSG00000167671,protein_coding,train,1.4995787669209086,UBXN6,4457802,chr19,-
ENSG00000163960,protein_coding,train,0.7103017369318314,UBXN7,196432452,chr3,-
ENSG00000154277,protein_coding,valid,1.1559137734316969,UCHL1,41256937,chr4,+
ENSG00000118939,protein_coding,train,1.1169121883415771,UCHL3,75549813,chr13,+
ENSG00000116750,protein_coding,train,0.666887826188264,UCHL5,193059402,chr1,-
ENSG00000130717,protein_coding,train,1.0139954578883963,UCK1,131531286,chr9,-
ENSG00000143179,protein_coding,train,0.7763432429791838,UCK2,165827623,chr1,+
ENSG00000198276,protein_coding,train,1.0301244856002143,UCKL1,63956424,chr20,-
ENSG00000165623,protein_coding,train,-1.4632121967076763,UCMA,13234379,chr10,-
ENSG00000163794,protein_coding,train,-0.3754764683730588,UCN,27308251,chr2,-
ENSG00000145040,protein_coding,train,-0.9894211401134644,UCN2,48563789,chr3,-
ENSG00000178473,protein_coding,train,-1.4632121967076763,UCN3,5364999,chr10,+
ENSG00000109424,protein_coding,train,-1.390766794102036,UCP1,140568962,chr4,-
ENSG00000175567,protein_coding,train,0.9056324212736472,UCP2,73982851,chr11,-
ENSG00000175564,protein_coding,train,-0.6077635960070162,UCP3,74009091,chr11,-
ENSG00000151116,protein_coding,train,0.3291144002880783,UEVLD,18588692,chr11,-
ENSG00000143222,protein_coding,train,1.363685573838297,UFC1,161154002,chr1,+
ENSG00000014123,protein_coding,train,0.898486808633867,UFL1,96521861,chr6,+
ENSG00000120686,protein_coding,train,1.1776489882410572,UFM1,38349897,chr13,+
ENSG00000176125,protein_coding,train,-0.1478473979293468,UFSP1,100889722,chr7,-
ENSG00000109775,protein_coding,train,0.8340234979180856,UFSP2,185425986,chr4,-
ENSG00000148154,protein_coding,train,0.9205913372435224,UGCG,111896822,chr9,+
ENSG00000109814,protein_coding,train,0.9839221504770904,UGDH,39527447,chr4,-
ENSG00000136731,protein_coding,train,0.9528180955015986,UGGT1,128091242,chr2,+
ENSG00000102595,protein_coding,train,0.3328946443076511,UGGT2,96053423,chr13,-
ENSG00000169764,protein_coding,train,1.1024681063036157,UGP2,63841905,chr2,+
ENSG00000241635,protein_coding,train,-1.4010570915541127,UGT1A1,233760274,chr2,+
ENSG00000242515,protein_coding,train,-1.38069499089652,UGT1A10,233636515,chr2,+
ENSG00000244474,protein_coding,train,-1.3747529827988538,UGT1A4,233718798,chr2,+
ENSG00000167165,protein_coding,train,-1.4094531357020137,UGT1A6,233691719,chr2,+
ENSG00000244122,protein_coding,train,-1.4010570915541127,UGT1A7,233681907,chr2,+
ENSG00000242366,protein_coding,train,-1.3708325959347625,UGT1A8,233617700,chr2,+
ENSG00000241119,protein_coding,train,-1.3424190672799516,UGT1A9,233671905,chr2,+
ENSG00000173610,protein_coding,train,-1.4446072979975124,UGT2A1,69653249,chr4,-
ENSG00000135220,protein_coding,train,-1.4538185410237352,UGT2A3,68951810,chr4,-
ENSG00000109181,protein_coding,train,-1.4632121967076763,UGT2B10,68815998,chr4,+
ENSG00000213759,protein_coding,train,-1.4632121967076763,UGT2B11,69214749,chr4,-
ENSG00000196620,protein_coding,train,-1.4491905617733891,UGT2B15,68670653,chr4,-
ENSG00000197888,protein_coding,train,-1.4632121967076763,UGT2B17,68568623,chr4,-
ENSG00000135226,protein_coding,train,-1.4632121967076763,UGT2B28,69280478,chr4,+
ENSG00000156096,protein_coding,test,-1.4355715179326214,UGT2B4,69495913,chr4,-
ENSG00000171234,protein_coding,train,-1.3592621659684545,UGT2B7,69096484,chr4,+
ENSG00000145626,protein_coding,train,-1.4608462860149525,UGT3A1,35991376,chr5,-
ENSG00000168671,protein_coding,train,-1.3727887393688525,UGT3A2,36066917,chr5,-
ENSG00000174607,protein_coding,train,-0.5992441748302303,UGT8,114598827,chr4,+
ENSG00000152332,protein_coding,train,0.9243937822167176,UHMK1,162497865,chr1,+
ENSG00000065060,protein_coding,train,0.4906340704047998,UHRF1BP1,34792125,chr6,+
ENSG00000111647,protein_coding,train,0.5741349877346099,UHRF1BP1L,100142889,chr12,-
ENSG00000147854,protein_coding,train,0.6125793850828483,UHRF2,6413214,chr9,+
ENSG00000087206,protein_coding,valid,0.6378170066707516,UIMC1,177006811,chr5,-
ENSG00000111981,protein_coding,train,-0.6558363718977906,ULBP1,149964015,chr6,+
ENSG00000131015,protein_coding,train,-0.6712177507929122,ULBP2,149942035,chr6,+
ENSG00000131019,protein_coding,train,-0.1527631321843018,ULBP3,150069132,chr6,-
ENSG00000177169,protein_coding,train,0.8429901098674867,ULK1,131894656,chr12,+
ENSG00000083290,protein_coding,train,0.5736171582659236,ULK2,19867943,chr17,-
ENSG00000140474,protein_coding,train,1.103073061119337,ULK3,74843188,chr15,-
ENSG00000168038,protein_coding,train,-0.3428604859713075,ULK4,41962120,chr3,-
ENSG00000169344,protein_coding,train,-1.4632121967076763,UMOD,20352716,chr16,-
ENSG00000177398,protein_coding,train,-1.420161583897135,UMODL1,42062914,chr21,+
ENSG00000114491,protein_coding,train,0.7242472402258994,UMPS,124730466,chr3,+
ENSG00000109103,protein_coding,train,0.6969086590287281,UNC119,28552636,chr17,-
ENSG00000175970,protein_coding,valid,0.9950797346057934,UNC119B,120710479,chr12,+
ENSG00000130477,protein_coding,train,-0.8975775054294556,UNC13A,17688372,chr19,-
ENSG00000198722,protein_coding,train,0.8721539855499535,UNC13B,35162037,chr9,+
ENSG00000137766,protein_coding,valid,-1.433339212116305,UNC13C,54012914,chr15,+
ENSG00000092929,protein_coding,valid,0.0787407302381367,UNC13D,75844418,chr17,-
ENSG00000140553,protein_coding,test,0.8393239185210813,UNC45A,90935321,chr15,+
ENSG00000141161,protein_coding,test,-1.3573609044631378,UNC45B,35147823,chr17,+
ENSG00000115446,protein_coding,test,1.001035336918506,UNC50,98608654,chr2,+
ENSG00000113763,protein_coding,train,-1.156249642853382,UNC5A,176810550,chr5,+
ENSG00000107731,protein_coding,train,0.392890456293321,UNC5B,71212579,chr10,+
ENSG00000182168,protein_coding,train,-0.5251347619777774,UNC5C,95548979,chr4,-
ENSG00000124602,protein_coding,train,-0.2830801157674257,UNC5CL,41039229,chr6,-
ENSG00000156687,protein_coding,train,-1.3479672487791965,UNC5D,35235485,chr8,+
ENSG00000133958,protein_coding,train,-1.1937018998036728,UNC79,93430756,chr14,+
ENSG00000144406,protein_coding,valid,-1.3989810965096376,UNC80,209772038,chr2,+
ENSG00000112494,protein_coding,train,-1.4632121967076763,UNC93A,167271181,chr6,+
ENSG00000110057,protein_coding,train,0.5950482925637846,UNC93B1,68004134,chr11,-
ENSG00000164853,protein_coding,train,-1.4632121967076763,UNCX,1232877,chr7,+
ENSG00000076248,protein_coding,train,1.021524298133654,UNG,109097609,chr12,+
ENSG00000132478,protein_coding,valid,0.7553346772525611,UNK,75784882,chr17,+
ENSG00000059145,protein_coding,train,0.3350948777372245,UNKL,1414727,chr16,-
ENSG00000100024,protein_coding,train,-1.263033193722023,UPB1,24495342,chr22,+
ENSG00000005007,protein_coding,test,1.243673478379867,UPF1,18831965,chr19,+
ENSG00000151461,protein_coding,train,0.879126400959089,UPF2,12042831,chr10,-
ENSG00000169062,protein_coding,train,0.9214942654939556,UPF3A,114281620,chr13,+
ENSG00000125351,protein_coding,train,0.7895480665460787,UPF3B,119853025,chrX,-
ENSG00000105668,protein_coding,train,-1.0979004950941782,UPK1A,35666518,chr19,+
ENSG00000114638,protein_coding,train,-1.2661540214952922,UPK1B,119173606,chr3,+
ENSG00000110375,protein_coding,train,-0.9055623997266534,UPK2,118956304,chr11,+
ENSG00000100373,protein_coding,train,-1.2788467950712408,UPK3A,45284962,chr22,+
ENSG00000243566,protein_coding,train,-0.5723862035377262,UPK3B,76510570,chr7,+
ENSG00000183696,protein_coding,valid,0.6280442060016453,UPP1,48089274,chr7,+
ENSG00000007001,protein_coding,train,-1.4355715179326214,UPP2,158101876,chr2,+
ENSG00000094841,protein_coding,train,0.4842656288039661,UPRT,75274135,chrX,+
ENSG00000184076,protein_coding,train,1.76615179837633,UQCR10,29767401,chr22,+
ENSG00000127540,protein_coding,train,1.7242985126514967,UQCR11,1605475,chr19,-
ENSG00000156467,protein_coding,train,1.068256554144693,UQCRB,96235552,chr8,-
ENSG00000010256,protein_coding,train,1.6284635618488266,UQCRC1,48609669,chr3,-
ENSG00000140740,protein_coding,valid,1.669766959223654,UQCRC2,21953399,chr16,+
ENSG00000169021,protein_coding,train,1.7125857244669307,UQCRFS1,29213179,chr19,-
ENSG00000173660,protein_coding,train,1.828835588623685,UQCRH,46303713,chr1,+
ENSG00000164405,protein_coding,train,1.590048960819344,UQCRQ,132866668,chr5,+
ENSG00000142207,protein_coding,train,0.582662102962986,URB1,32393042,chr21,-
ENSG00000135763,protein_coding,train,0.3603251954622417,URB2,229626259,chr1,+
ENSG00000106608,protein_coding,train,0.556237307005805,URGCP,43906641,chr7,-
ENSG00000105176,protein_coding,train,1.3255258208820972,URI1,29942307,chr19,+
ENSG00000167118,protein_coding,train,1.1520266145622058,URM1,128371382,chr9,+
ENSG00000159650,protein_coding,train,-1.4223325904808852,UROC1,126517758,chr3,-
ENSG00000126088,protein_coding,train,1.2003623645774166,UROD,45012263,chr1,+
ENSG00000188690,protein_coding,train,0.7936181308792362,UROS,125823268,chr10,-
ENSG00000053501,protein_coding,train,1.0465363200227835,USE1,17215406,chr19,+
ENSG00000158773,protein_coding,train,1.1125864924879274,USF1,161045957,chr1,-
ENSG00000105698,protein_coding,train,1.69700235621565,USF2,35268988,chr19,+
ENSG00000006611,protein_coding,train,-1.331513664915278,USH1C,17544386,chr11,-
ENSG00000182040,protein_coding,train,-1.2885943457979498,USH1G,74923273,chr17,-
ENSG00000042781,protein_coding,train,-1.4245135787391872,USH2A,216423454,chr1,-
ENSG00000130307,protein_coding,train,-0.6502479670410457,USHBP1,17264779,chr19,-
ENSG00000138768,protein_coding,train,1.3861847613008482,USO1,75724692,chr4,+
ENSG00000162607,protein_coding,train,0.9476065376088476,USP1,62437135,chr1,+
ENSG00000103194,protein_coding,train,1.3619311215018857,USP10,84700019,chr16,+
ENSG00000102226,protein_coding,train,1.0510671890520786,USP11,47233032,chrX,+
ENSG00000152484,protein_coding,train,0.8866343210701806,USP12,27171824,chr13,-
ENSG00000058056,protein_coding,train,0.415565055875381,USP13,179653124,chr3,+
ENSG00000101557,protein_coding,train,1.1509060123362704,USP14,158596,chr18,+
ENSG00000135655,protein_coding,train,0.6725993025369853,USP15,62260413,chr12,+
ENSG00000156256,protein_coding,train,0.8733949198753321,USP16,29024704,chr21,+
ENSG00000223443,protein_coding,train,-1.4632121967076763,USP17L2,12138849,chr8,-
ENSG00000184979,protein_coding,train,0.0773600245659319,USP18,18150178,chr22,+
ENSG00000172046,protein_coding,train,1.01921361754011,USP19,49120830,chr3,-
ENSG00000036672,protein_coding,train,-0.1209146565106611,USP2,119364219,chr11,-
ENSG00000136878,protein_coding,train,0.6382410635337175,USP20,129835476,chr9,+
ENSG00000143258,protein_coding,train,0.7976939541980592,USP21,161159525,chr1,+
ENSG00000124422,protein_coding,train,1.610011271571449,USP22,21043024,chr17,-
ENSG00000162402,protein_coding,train,0.8068721917825126,USP24,55215377,chr1,-
ENSG00000155313,protein_coding,train,0.7117318232208885,USP25,15729991,chr21,+
ENSG00000134588,protein_coding,train,-1.4632121967076763,USP26,133097112,chrX,-
ENSG00000048028,protein_coding,train,0.5987480184067611,USP28,113875546,chr11,-
ENSG00000131864,protein_coding,train,-1.4632121967076763,USP29,57120091,chr19,+
ENSG00000140455,protein_coding,valid,0.600954082062389,USP3,63504664,chr15,+
ENSG00000135093,protein_coding,train,0.4340430688358542,USP30,109052629,chr12,+
ENSG00000103404,protein_coding,train,0.3239354037777986,USP31,23149466,chr16,-
ENSG00000170832,protein_coding,train,0.8130306791856086,USP32,60392150,chr17,-
ENSG00000077254,protein_coding,train,0.9090934279418428,USP33,77759859,chr1,-
ENSG00000115464,protein_coding,valid,0.8703557742660162,USP34,61471105,chr2,-
ENSG00000118369,protein_coding,train,0.2992400602138282,USP35,78188946,chr11,+
ENSG00000055483,protein_coding,train,0.7438266578253075,USP36,78840866,chr17,-
ENSG00000135913,protein_coding,valid,0.2759253830146714,USP37,218568377,chr2,-
ENSG00000170185,protein_coding,train,0.5690618742393206,USP38,143184991,chr4,+
ENSG00000168883,protein_coding,train,1.1121184469536043,USP39,85616198,chr2,+
ENSG00000114316,protein_coding,train,0.8674190637973875,USP4,49340062,chr3,-
ENSG00000085982,protein_coding,train,0.4677577704490194,USP40,233566792,chr2,-
ENSG00000161133,protein_coding,train,-0.9581516349592956,USP41,20372720,chr22,-
ENSG00000106346,protein_coding,train,0.3814733151986365,USP42,6104983,chr7,+
ENSG00000154914,protein_coding,train,-0.2266609506117336,USP43,9645567,chr17,+
ENSG00000136014,protein_coding,train,-0.7869990064218783,USP44,95548819,chr12,-
ENSG00000123552,protein_coding,train,0.1167030477697362,USP45,99515447,chr6,-
ENSG00000109189,protein_coding,train,0.6060922534126039,USP46,52659311,chr4,-
ENSG00000170242,protein_coding,train,0.7835327798862246,USP47,11842029,chr11,+
ENSG00000090686,protein_coding,train,0.6953078505981035,USP48,21783181,chr1,-
ENSG00000164663,protein_coding,train,-0.2173050366828676,USP49,41895382,chr6,-
ENSG00000111667,protein_coding,train,1.316941204596425,USP5,6852179,chr12,+
ENSG00000170236,protein_coding,train,-1.218528943350122,USP50,50546671,chr15,-
ENSG00000247746,protein_coding,valid,-0.35508820928004,USP51,55489072,chrX,-
ENSG00000145390,protein_coding,train,0.4802612071694603,USP53,119212726,chr4,+
ENSG00000166348,protein_coding,train,0.5362033361990476,USP54,73591355,chr10,-
ENSG00000129204,protein_coding,train,-1.16249958979241,USP6,5116515,chr17,+
ENSG00000148429,protein_coding,train,0.6460046032560628,USP6NL,11611674,chr10,-
ENSG00000187555,protein_coding,train,1.2327046183624442,USP7,8963973,chr16,-
ENSG00000138592,protein_coding,train,0.8591549779961635,USP8,50424427,chr15,+
ENSG00000124486,protein_coding,test,1.0669878792701195,USP9X,41085451,chrX,+
ENSG00000132952,protein_coding,train,0.7627820203898074,USPL1,30617932,chr13,+
ENSG00000111962,protein_coding,train,0.4619747572312513,UST,148747074,chr6,+
ENSG00000171794,protein_coding,train,-1.4632121967076763,UTF1,133230225,chr10,+
ENSG00000156697,protein_coding,train,0.6088060143067704,UTP14A,129906198,chrX,+
ENSG00000164338,protein_coding,train,0.330738195040768,UTP15,73565780,chr5,+
ENSG00000011260,protein_coding,test,0.9792221137627544,UTP18,51260586,chr17,+
ENSG00000120800,protein_coding,train,0.4019047724044267,UTP20,101280134,chr12,+
ENSG00000147679,protein_coding,train,0.4446154915251539,UTP23,116766569,chr8,+
ENSG00000132467,protein_coding,train,1.0431306020441258,UTP3,70688556,chr4,+
ENSG00000108651,protein_coding,train,0.7223340505408781,UTP6,31901751,chr17,-
ENSG00000152818,protein_coding,train,0.7350374469537481,UTRN,144344213,chr6,+
ENSG00000049247,protein_coding,train,-1.2869557807471126,UTS2,7913273,chr1,-
ENSG00000198382,protein_coding,train,0.4601684356315503,UVRAG,75815256,chr11,+
ENSG00000115652,protein_coding,test,0.5847226981225846,UXS1,106194319,chr2,-
ENSG00000126756,protein_coding,train,1.4352749915353384,UXT,47659188,chrX,-
ENSG00000103043,protein_coding,train,0.961016401391485,VAC14,70801178,chr16,-
ENSG00000139190,protein_coding,train,0.3372316566230222,VAMP1,6470684,chr12,-
ENSG00000220205,protein_coding,train,1.2386074788711767,VAMP2,8162983,chr17,-
ENSG00000049245,protein_coding,train,1.4605529883826154,VAMP3,7771354,chr1,+
ENSG00000117533,protein_coding,train,0.4290186725461665,VAMP4,171742094,chr1,-
ENSG00000168899,protein_coding,train,1.0285261095431164,VAMP5,85584460,chr2,+
ENSG00000124333,protein_coding,train,1.1163658936610927,VAMP7,155881384,chrX,+
ENSG00000118640,protein_coding,train,1.5628384980084562,VAMP8,85577625,chr2,+
ENSG00000173218,protein_coding,train,0.2838050669499947,VANGL1,115642012,chr1,+
ENSG00000162738,protein_coding,train,0.448973114444099,VANGL2,160400616,chr1,+
ENSG00000101558,protein_coding,test,1.293845889134578,VAPA,9914091,chr18,+
ENSG00000124164,protein_coding,train,0.6711778674813936,VAPB,58389276,chr20,+
ENSG00000137411,protein_coding,train,0.8030345470033957,VARS2,30914303,chr6,+
ENSG00000071246,protein_coding,train,0.5221207286986776,VASH1,76761543,chr14,+
ENSG00000143494,protein_coding,train,-0.7751744816375105,VASH2,212950613,chr1,+
ENSG00000168140,protein_coding,train,0.584311294551838,VASN,4371854,chr16,+
ENSG00000125753,protein_coding,train,1.568351212119054,VASP,45507514,chr19,+
ENSG00000108828,protein_coding,train,1.8152056406638484,VAT1,43022401,chr17,-
ENSG00000171724,protein_coding,train,-0.1423957236716081,VAT1L,77788595,chr16,+
ENSG00000141968,protein_coding,train,-0.4087004878568839,VAV1,6772733,chr19,+
ENSG00000160293,protein_coding,train,0.8245789693604239,VAV2,133992825,chr9,-
ENSG00000134215,protein_coding,train,0.0744010185701388,VAV3,107965187,chr1,-
ENSG00000148704,protein_coding,train,-1.4632121967076763,VAX1,117138463,chr10,-
ENSG00000116035,protein_coding,train,-0.7735090705276235,VAX2,70900614,chr2,+
ENSG00000155959,protein_coding,train,1.1539265367566434,VBP1,155216484,chrX,+
ENSG00000162692,protein_coding,train,-0.1279674791234825,VCAM1,100719749,chr1,+
ENSG00000038427,protein_coding,train,0.4974127307488276,VCAN,83471756,chr5,+
ENSG00000035403,protein_coding,train,1.5702287838620643,VCL,73998139,chr10,+
ENSG00000165280,protein_coding,train,1.825634625509993,VCP,35072635,chr9,-
ENSG00000175073,protein_coding,train,0.300451129660357,VCPIP1,66667263,chr8,-
ENSG00000182583,protein_coding,train,-1.378706039930046,VCX,7843172,chrX,+
ENSG00000205642,protein_coding,train,-1.3479672487791965,VCX3B,8465377,chrX,+
ENSG00000213585,protein_coding,train,1.7075972318011696,VDAC1,134004779,chr5,-
ENSG00000165637,protein_coding,train,1.2650292122815006,VDAC2,75210844,chr10,+
ENSG00000078668,protein_coding,train,1.3644625731806488,VDAC3,42391892,chr8,+
ENSG00000111424,protein_coding,train,-0.1409329901334599,VDR,47905045,chr12,-
ENSG00000112715,protein_coding,train,0.8277354504163316,VEGFA,43770219,chr6,+
ENSG00000173511,protein_coding,train,1.298090549454054,VEGFB,64234647,chr11,+
ENSG00000150630,protein_coding,train,0.0193862095440228,VEGFC,176792931,chr4,-
