gene_id,gene_type,split,labels,gene_name,TSS,chromosome_name,strand,fpkm_median,tpm_median,fpkm_uq_median
ENSG00000113648,protein_coding,train,0.9559235524507564,MACROH2A1,134698591,chr5,-,3.347141202278376,4.839183628025385,3.5722227224569174
ENSG00000113811,protein_coding,train,1.1868492503926458,SELENOK,53926015,chr3,-,4.20193961739008,5.68850769794138,4.382189964033681
ENSG00000114654,protein_coding,train,-0.7740635581542323,EFCC1,128720472,chr3,+,-0.6854774782083853,0.7519778065876357,-0.5347046106042036
ENSG00000114656,protein_coding,train,-0.9920492028496398,CFAP92,128712958,chr3,-,-2.438307278601691,-0.9064398238376622,-2.254977850962736
ENSG00000114779,protein_coding,train,1.1914669592745288,ABHD14B,52008646,chr3,-,4.565950495391908,5.996797723251739,4.737324419930523
ENSG00000115128,protein_coding,train,1.6093149558178543,SF3B6,24299313,chr2,-,6.427601144793209,7.864828712887879,6.600567112176274
ENSG00000115163,protein_coding,train,0.5195510164022947,CENPA,27008865,chr2,+,2.938812707536692,4.374483104321468,3.1347795062341293
ENSG00000115363,protein_coding,train,-0.2900284483548495,EVA1A,75796848,chr2,-,2.430526148144013,3.9538984329190567,2.6336869434573127
ENSG00000115488,protein_coding,train,-1.4632121967076763,NEU2,233897382,chr2,+,-7.643856189774724,-7.643856189774724,-7.643856189774724
ENSG00000115841,protein_coding,train,-0.4056285023086866,RMDN2,38177575,chr2,+,-0.7921071483586672,0.6673926006671053,-0.6456606866214727
ENSG00000115866,protein_coding,train,1.2971263014400658,DARS1,136743254,chr2,-,4.762162752333116,6.243908951722397,4.904387754448125
ENSG00000116001,protein_coding,valid,1.1095411403637632,TIA1,70475773,chr2,-,3.638954249797834,5.04249113046796,3.800610037898069
ENSG00000116299,protein_coding,train,-0.8496903547794201,ELAPOR1,109730601,chr1,+,-0.3791321155367156,1.0296295675630638,-0.1101371186348213
ENSG00000116459,protein_coding,train,1.5069106187999608,ATP5PB,111991558,chr1,+,5.780013444565259,7.323802380418713,5.973080842955563
ENSG00000116678,protein_coding,train,-0.1275413397531097,LEPR,65886335,chr1,+,-0.4227524644068492,1.0279325286485033,-0.2933589426905914
ENSG00000116726,protein_coding,train,-1.4632121967076763,PRAMEF12,12834984,chr1,+,-7.643856189774724,-7.643856189774724,-7.643856189774724
ENSG00000116747,protein_coding,train,0.6347810206022819,RO60,193028584,chr1,+,1.7414885592498122,3.2470160497673453,1.9194926396146383
ENSG00000116783,protein_coding,train,-0.4767997593442256,TNNI3K,74663947,chr1,+,-6.947862376664824,-6.23242994404826,-6.89539495677069
ENSG00000116863,protein_coding,train,1.123490240959348,ADPRS,36554476,chr1,+,4.779107351961718,6.287078839633837,4.988334762391751
ENSG00000116990,protein_coding,train,-0.1472549980889443,MYCL,40367685,chr1,-,2.69269500028227,4.191254687083752,2.909657914310377
ENSG00000117114,protein_coding,train,0.6572403209874508,ADGRL2,81771851,chr1,+,1.6213837775640396,3.110463473438679,1.8206895605592144
ENSG00000117280,protein_coding,valid,0.6636848152980772,RAB29,205744574,chr1,-,2.4510660106344337,3.905918853757838,2.581977845763114
ENSG00000117385,protein_coding,train,0.7472298785367177,P3H1,43232688,chr1,-,2.721744496553632,4.1795508591880814,2.899562360154693
ENSG00000117477,protein_coding,train,-0.674804642064983,CCDC181,169429907,chr1,-,-1.7278573380358242,-0.3070372472270814,-1.4751339354140696
ENSG00000117501,protein_coding,valid,-1.4632121967076763,MROH9,170904612,chr1,+,-5.016249351645075,-3.719756304133983,-4.861447624847352
ENSG00000117597,protein_coding,train,0.4849297582004338,UTP25,210001352,chr1,+,2.02768487693716,3.4765113039404314,2.211292603713651
ENSG00000117598,protein_coding,test,-1.2645910411338206,PLPPR5,99470588,chr1,-,-6.828280760912151,-5.9839316313723465,-6.764150423492437
ENSG00000117600,protein_coding,train,-1.1045350663284883,PLPPR4,99729509,chr1,+,-1.3811975347024998,0.0636409926426958,-1.1379652600447674
ENSG00000117616,protein_coding,train,0.9693145274648192,RSRP1,25664656,chr1,-,3.0064775640712047,4.474332201815488,3.177774312626376
ENSG00000117640,protein_coding,test,0.9100503541525496,MTFR1L,26148014,chr1,+,2.530720008693784,4.018019865445966,2.727789789472685
ENSG00000117791,protein_coding,train,0.3043516062332225,MTARC2,220921676,chr1,+,0.8670266322115417,2.358396261956654,1.0951142585054556
ENSG00000117877,protein_coding,train,0.5171861944485334,POLR1G,45909467,chr19,+,0.95821164810969,2.435921903336811,1.1610492249005566
ENSG00000117899,protein_coding,train,0.7959543542139549,MESD,81282219,chr15,-,2.8117792657710234,4.285587167909472,2.989102666985081
ENSG00000118058,protein_coding,valid,0.6414234986298905,KMT2A,118307205,chr11,+,1.2041407167802252,2.658280044847325,1.4081683707081063
ENSG00000118307,protein_coding,train,-1.083836218772784,CFAP94,25348032,chr12,-,-0.0603972796439562,1.327399946097422,0.0886843715333914
ENSG00000118308,protein_coding,train,-1.1078874768223916,IRAG2,25205206,chr12,+,-1.6206008374744216,-0.1284717291377767,-1.4595758953553424
ENSG00000118420,protein_coding,train,-0.2930377465242123,UBE3D,83775542,chr6,-,-0.6170561304310095,0.8180324746580945,-0.4266254735540556
ENSG00000118491,protein_coding,train,-1.32438023559466,ZC2HC1B,144185573,chr6,+,-7.643856189774724,-7.643856189774724,-7.643856189774724
ENSG00000118492,protein_coding,train,-1.4514989074990443,ADGB,146920141,chr6,+,-6.405069330187608,-5.405069330187608,-6.276485124126196
ENSG00000118523,protein_coding,train,1.6137668271864074,CCN2,132272513,chr6,-,5.726269938720866,7.189014050473792,5.874327300581212
ENSG00000118600,protein_coding,train,0.149877425854166,RXYLT1,64197485,chr12,+,0.6805944148813485,2.1754607282851146,0.8259484047458947
ENSG00000118894,protein_coding,train,0.5780649587043398,EEF2KMT,5147809,chr16,-,1.129480858698878,2.661225136826663,1.2784011352584652
ENSG00000118961,protein_coding,train,0.5694213771822962,LDAH,21022874,chr2,-,1.7424805617385737,3.277240898332068,1.9207506211280516
ENSG00000119147,protein_coding,train,-0.6434590982452396,ECRG4,106679750,chr2,+,1.4479494099162464,2.952836744323129,1.606394848206124
ENSG00000119328,protein_coding,train,0.7163800097451599,ABITRAM,111696461,chr9,+,3.2031384971908485,4.646922982909913,3.3569184872324804
ENSG00000119333,protein_coding,train,1.1582422010209994,DYNC2I2,131419066,chr9,-,4.975946532086474,6.486722416580095,5.168192727821076
ENSG00000119383,protein_coding,train,1.1877551019293178,PTPA,131873613,chr9,+,4.374782156762664,5.909369899488218,4.555638260777176
ENSG00000119608,protein_coding,train,-1.4311173621032574,PROX2,75330537,chr14,-,-4.532824877385981,-3.154570167148848,-4.386845571568701
ENSG00000119636,protein_coding,train,-0.2457630460082112,BBOF1,74486059,chr14,+,0.2052673822345093,1.6695710760389657,0.3621051360710866
ENSG00000119682,protein_coding,train,0.815720731484253,AREL1,75179818,chr14,-,2.982199588859628,4.4694366917124455,3.159726051081443
ENSG00000119703,protein_coding,train,-0.5026944376751198,ZC2HC1C,75535983,chr14,+,-1.0368218438261088,0.4281423909783303,-0.8913751853183514
ENSG00000119720,protein_coding,train,0.2667391139376639,NRDE2,90798481,chr14,-,-0.1496006032297454,1.2957230245399685,0.0192037339730923
ENSG00000119906,protein_coding,train,0.5248919544029154,SLF2,102672326,chr10,+,1.4444020360630068,2.914660189754436,1.6362185788753585
ENSG00000119979,protein_coding,train,0.4529153373268955,DENND10,120873617,chr10,+,1.6135787990443309,3.0788659722986176,1.7931467764703155
ENSG00000120029,protein_coding,train,0.788890312235923,ARMH3,103815950,chr10,-,2.598865392645231,4.057181637287577,2.7917515703838545
ENSG00000120051,protein_coding,valid,-0.8206643481692164,CFAP58,106113522,chr10,+,-3.100360306348953,-1.6317345170625073,-2.9072513144604764
ENSG00000120071,protein_coding,train,0.971684985381318,KANSL1,44123487,chr17,-,1.3462477740827754,2.8249714654562266,1.5076678042901446
ENSG00000120159,protein_coding,train,0.651971526089445,CAAP1,26892802,chr9,-,2.93368593446994,4.444620689970094,3.0833155023356684
ENSG00000120160,protein_coding,train,-1.2271020220627016,EQTN,27297137,chr9,-,-4.908334012478187,-3.597714408130004,-4.783886641553699
ENSG00000120235,protein_coding,train,-1.4632121967076763,IFNA6,21351377,chr9,-,-7.643856189774724,-7.643856189774724,-7.643856189774724
ENSG00000120242,protein_coding,train,-1.4632121967076763,IFNA8,21409146,chr9,+,-7.643856189774724,-7.643856189774724,-7.643856189774724
ENSG00000120262,protein_coding,train,-1.118089248733379,CCDC170,151815175,chr6,+,0.3049782358039608,1.7311397862478428,0.5098478298928157
ENSG00000120280,protein_coding,train,-1.3592621659684545,TASL,30595961,chrX,-,-0.3104324560495329,1.1412365815256942,-0.1294182759454145
ENSG00000120306,protein_coding,train,1.0834539482071563,CYSTM1,139554227,chr5,+,5.324519011334184,6.771130236632114,5.531496871503205
ENSG00000120322,protein_coding,train,-0.8932781033945424,PCDHB8,140557371,chr5,+,-1.0439433475875972,0.3644603739602611,-0.8727629380751856
ENSG00000120458,protein_coding,train,0.2958208917215185,MSANTD2,124646138,chr11,-,1.539183631454367,3.002594516708452,1.6975069585547848
ENSG00000120669,protein_coding,train,-0.7887125451083358,SOHLH2,36788752,chr13,-,-4.405069330187608,-2.9873598192212296,-4.268121651191569
ENSG00000120832,protein_coding,train,0.4449553852149681,MTERF2,107380904,chr12,-,0.8334163752704935,2.2742914841021027,0.9932033486361244
ENSG00000120860,protein_coding,train,0.72107802113774,WASHC3,102455851,chr12,-,2.9011468688706854,4.397597630120194,3.111181585295592
ENSG00000121210,protein_coding,train,0.5052567551746838,TMEM131L,154387498,chr4,+,0.856547537804078,2.3294106712185685,1.053111336459562
ENSG00000121236,protein_coding,train,-0.1667428428503934,TRIM6,5617886,chr11,+,-0.4989940468589909,0.9402043446520388,-0.2563557832937402
ENSG00000121274,protein_coding,train,0.3219579683089141,TENT4B,50187779,chr16,+,0.8362473310428411,2.3253576295553544,1.0397700928330058
ENSG00000121314,protein_coding,train,-1.4538185410237352,TAS2R8,10959892,chr12,-,-7.643856189774724,-7.643856189774724,-7.643856189774724
ENSG00000121318,protein_coding,train,-1.0410533951056904,TAS2R10,10978957,chr12,-,-3.950090477556942,-2.547088335060036,-3.770042991415637
ENSG00000121377,protein_coding,train,-1.4632121967076763,TAS2R7,10955226,chr12,-,-7.643856189774724,-7.643856189774724,-7.643856189774724
ENSG00000121381,protein_coding,train,-1.4632121967076763,TAS2R9,10962767,chr12,-,-7.643856189774724,-7.643856189774724,-7.643856189774724
ENSG00000121644,protein_coding,train,0.9455116903636428,DESI2,244816237,chr1,+,3.755411052021305,5.245339732586623,3.924556001686555
ENSG00000121753,protein_coding,train,-0.1487373871407908,ADGRB2,32229636,chr1,-,0.7332675593547623,2.232138836528896,0.8547935979936871
ENSG00000121933,protein_coding,train,-1.231447372544825,TMIGD3,112046382,chr1,-,-0.5405683813627028,0.9444087045327724,-0.3735141370944932
ENSG00000121940,protein_coding,train,0.7515889488922333,CLCC1,109506111,chr1,-,1.2172927662858768,2.7021920828155266,1.4116974035208707
ENSG00000122085,protein_coding,train,0.4918667860195563,MTERF4,242041710,chr2,-,1.0257375614136084,2.451435330437004,1.1859299590842671
ENSG00000122136,protein_coding,train,-1.4632121967076763,OBP2A,138438001,chr9,+,1.8361665236358196,3.177901850726101,1.853237184885937
ENSG00000122376,protein_coding,test,0.8696796837277725,SHLD2,88854953,chr10,+,2.613107268434535,4.089455777829601,2.818850560895433
ENSG00000122378,protein_coding,train,1.3068404865372565,PRXL2A,82179754,chr10,+,3.7275828788734273,5.250984304893649,3.937899892288679
ENSG00000122435,protein_coding,train,0.4647528858778166,TRMT13,100598719,chr1,+,1.4584869999743255,2.9756118452661857,1.6313837119698669
ENSG00000122490,protein_coding,train,0.852618326073918,SLC66A2,77704324,chr18,-,2.938379898080289,4.440201429329218,3.094320534295946
ENSG00000122543,protein_coding,train,-1.2918885542488427,OCM,5920429,chr7,+,-3.7254699553283768,-2.3496030533302106,-3.6420539471407394
ENSG00000122545,protein_coding,train,1.2404689181035573,SEPTIN7,35871700,chr7,+,2.8313908575131137,4.323636676376101,3.055490689227486
ENSG00000122643,protein_coding,test,0.6776190754173275,NT5C3A,33080767,chr7,-,2.939301814099684,4.421203097986282,3.143066832378066
ENSG00000122674,protein_coding,train,0.6613221184434533,CCZ1,5957357,chr7,+,0.2091413978385916,1.7255666703620662,0.3779566338101134
ENSG00000122687,protein_coding,train,0.8359831816843882,MRM2,2281824,chr7,-,-3.9725628172931486,-2.5437195184892745,-3.779917739350753
ENSG00000122696,protein_coding,train,0.4091048329167192,SLC25A51,37904350,chr9,-,1.171527106038814,2.663822781567078,1.38316512484753
ENSG00000122733,protein_coding,train,-1.1464179103854488,PHF24,34958321,chr9,+,-3.899695094204315,-2.475535074035002,-3.715959736045905
ENSG00000122783,protein_coding,train,0.6309800286895075,CYREN,134855447,chr7,-,1.8597708162087423,3.355255941491781,2.058939854556233
ENSG00000123144,protein_coding,train,2.0744031576958246,TRIR,12845471,chr19,-,7.34518877077578,8.850000197417666,7.528743988132274
ENSG00000123146,protein_coding,train,0.9221936311698152,ADGRE5,14492256,chr19,+,3.306203900697904,4.707513747570133,3.4449452967697027
ENSG00000123395,protein_coding,train,0.9050048170667044,ATG101,52463755,chr12,+,2.904715295942685,4.380452406728162,3.0948272171766718
ENSG00000123427,protein_coding,train,0.2787675246287126,EEF1AKMT3,58166461,chr12,+,2.123169543155821,3.6217588567097327,2.290099967440177
ENSG00000123569,protein_coding,train,-1.4632121967076763,H2BW1,103268259,chrX,-,-4.816037165157406,-3.6135201114037656,-4.625934281777463
ENSG00000123815,protein_coding,train,0.9438973742503316,COQ8B,41222790,chr19,-,1.71378378137129,3.218068167008028,1.889161995795376
ENSG00000123908,protein_coding,train,0.6847175689382593,AGO2,141645718,chr8,-,2.3275149202001995,3.793001071774854,2.503882967738278
ENSG00000123977,protein_coding,train,-1.2271020220627016,DAW1,228735770,chr2,+,-2.957916041328748,-1.5781977188427336,-2.748553568441418
ENSG00000124074,protein_coding,train,0.7689358093925658,ENKD1,67700667,chr16,-,2.0979815350954767,3.5664011567984124,2.2760499416730497
ENSG00000124089,protein_coding,train,-1.4632121967076763,MC3R,54823788,chr20,+,-7.643856189774724,-7.643856189774724,-7.643856189774724
ENSG00000124091,protein_coding,train,-1.4632121967076763,GCNT7,55100981,chr20,-,-3.326262685151254,-1.8964687901220072,-3.1584293626044837
ENSG00000124157,protein_coding,train,-1.4632121967076763,SEMG2,43849941,chr20,+,-7.643856189774724,-7.643856189774724,-7.643856189774724
ENSG00000124172,protein_coding,train,1.311941631082382,ATP5F1E,57607437,chr20,-,5.495730334281885,6.9452249281092815,5.644355275921948
ENSG00000124203,protein_coding,train,-1.4311173621032574,ZNF831,57766075,chr20,+,-4.974829424265094,-3.684086034563257,-4.783886641553699
ENSG00000124208,protein_coding,train,1.7124771330231752,PEDS1-UBE2V1,48770174,chr20,-,-7.643856189774724,-7.643856189774724,-7.643856189774724
ENSG00000124222,protein_coding,train,1.253885317198779,STX16,57226339,chr20,+,3.4981231897507707,4.982765462583647,3.675330435667598
ENSG00000124227,protein_coding,train,-1.4632121967076763,ANKRD60,56803709,chr20,-,-7.643856189774724,-7.643856189774724,-7.643856189774724
ENSG00000124444,protein_coding,train,0.3670295657832718,ZNF576,44100757,chr19,+,1.558267634055736,3.031201082857023,1.7322257768753455
ENSG00000124557,protein_coding,train,-1.382692316418072,BTN1A1,26501449,chr6,+,-5.270904091862896,-3.938984225318373,-5.044538396076499
ENSG00000124596,protein_coding,train,0.4386706261458566,OARD1,41040330,chr6,-,1.662387819259684,3.1654296204241854,1.8645724627571327
ENSG00000124657,protein_coding,valid,-1.263033193722023,OR2B6,27925019,chr6,+,-1.394410848688886,0.0265876223480841,-1.2698600476434878
ENSG00000124900,protein_coding,train,-1.4632121967076763,TRIM51,55650773,chr11,+,-7.643856189774724,-7.643856189774724,-7.643856189774724
ENSG00000124920,protein_coding,train,-0.3133927855649748,MYRF,61520121,chr11,+,2.697818291589865,4.254344603321158,2.9313994062988127
ENSG00000125037,protein_coding,train,0.929819361184984,EMC3,10028804,chr3,-,3.574319531167288,5.075019125185468,3.761391662878344
ENSG00000125046,protein_coding,train,-1.0774830330418153,SSUH2,8719094,chr3,-,-2.285600603069597,-0.8395960741399865,-2.0855885557189886
ENSG00000125148,protein_coding,train,2.0387635111952584,MT2A,56642507,chr16,+,7.333492610750492,8.848219805756132,7.524401454361931
ENSG00000125319,protein_coding,train,0.050918028375836,HROB,42219274,chr17,+,1.5934971966634022,3.078575679579924,1.807478576333144
ENSG00000125354,protein_coding,train,0.5768121934384483,SEPTIN6,118827333,chrX,-,2.2431206551458933,3.746667483890072,2.4383194693232806
ENSG00000125355,protein_coding,train,-0.5702151969539762,TMEM255A,119445391,chrX,-,-0.7432308572386588,0.6814042858128297,-0.4957355586507606
ENSG00000125375,protein_coding,train,0.4376797194195462,DMAC2L,50779044,chr14,+,1.3770682063840611,2.81054592947801,1.5306700754917058
ENSG00000125531,protein_coding,train,-0.628122269091581,FNDC11,62184373,chr20,+,-0.7570621997994355,0.7459687146642409,-0.4930934454193067
ENSG00000125551,protein_coding,train,-0.6645645686513064,PLGLB2,88050746,chr2,+,-5.467533417134262,-4.184424571137428,-5.339345147964772
ENSG00000125571,protein_coding,train,-1.3573609044631378,IL37,113670548,chr2,+,-4.035046947099201,-2.6384562020321347,-3.822145974740051
ENSG00000125650,protein_coding,test,-0.521863272386576,PSPN,6379069,chr19,-,-0.1462438241563651,1.304744657718631,0.032100843167024
ENSG00000125823,protein_coding,train,-1.4632121967076763,CSTL1,23420322,chr20,+,-3.869859864663552,-2.3481331652347563,-3.717856771218502
