chromosome_name,start,end,locus_id,color,strand,start2,end2,RGB,p,gene_name,Gene stable ID,gene_id
chr5,176301726,176301727,"p14@UNC5A,0.1203",323.0,+,176301726,176301727,"211,211,211",p14,UNC5A,ENSG00000113763,ENSG00000113763.6
chr10,72971957,72971961,"p9@UNC5B,0.3273",-330.0,+,72971957,72971961,"60,179,113",p9,UNC5B,ENSG00000107731,ENSG00000107731.8
chr4,96470782,96470790,"p13@UNC5C,0.2007",-421.0,-,96470782,96470790,"30,144,255",p13,UNC5C,ENSG00000182168,ENSG00000182168.10
chr6,41000663,41000665,"p6@UNC5CL,0.1177",60.0,-,41000663,41000665,"211,211,211",p6,UNC5CL,ENSG00000124602,ENSG00000124602.5
chr8,35093307,35093311,"p6@UNC5D,0.3316",332.0,+,35093307,35093311,"60,179,113",p6,UNC5D,ENSG00000156687,ENSG00000156687.6
chr14,94154996,94154997,"p16@UNC79,0.1022",-341.0,+,94154996,94154997,"211,211,211",p16,UNC79,ENSG00000133958,ENSG00000133958.9
chr2,210825671,210825674,"p16@UNC80,0.2967",16.0,+,210825671,210825674,"60,179,113",p16,UNC80,ENSG00000144406,ENSG00000144406.14
chr6,167704887,167704888,"p8@UNC93A,0.3554",58.0,+,167704887,167704888,"60,179,113",p8,UNC93A,ENSG00000112494,ENSG00000112494.5
chr11,67770710,67770711,"p14@UNC93B1,0.2436",227.0,-,67770710,67770711,"60,179,113",p14,UNC93B1,ENSG00000110057,ENSG00000110057.3
chr7,1272496,1272499,"p5@UNCX,0.6360",-43.0,+,1272496,1272499,"60,179,113",p5,UNCX,ENSG00000164853,ENSG00000164853.8
chr12,109536366,109536370,"p10@UNG,0.2988",234.0,+,109536366,109536370,"60,179,113",p10,UNG,ENSG00000076248,ENSG00000076248.6
chr17,73780702,73780703,"p2@UNK,0.3063",-105.0,+,73780702,73780703,"60,179,113",p2,UNK,ENSG00000132478,ENSG00000132478.5
chr16,1429959,1429961,"p17@UNKL,0.3496",-272.0,-,1429959,1429961,"60,179,113",p17,UNKL,ENSG00000059145,ENSG00000059145.14
chr22,24891424,24891425,"p6@UPB1,0.4248",54.0,+,24891424,24891425,"60,179,113",p6,UPB1,ENSG00000100024,ENSG00000100024.10
chr19,18973847,18973865,"p7@UPF1,0.2930",105.0,+,18973847,18973865,"60,179,113",p7,UPF1,ENSG00000005007,ENSG00000005007.8
chr10,12042365,12042366,"p11@UPF2,0.0713",-428.0,-,12042365,12042366,"211,211,211",p11,UPF2,ENSG00000151461,ENSG00000151461.15
chr13,115050261,115050264,"p19@UPF3A,0.1218",-287.0,+,115050261,115050264,"211,211,211",p19,UPF3A,ENSG00000169062,ENSG00000169062.10
chrX,118986825,118986828,"p9@UPF3B,0.4444",81.0,-,118986825,118986828,"60,179,113",p9,UPF3B,ENSG00000125351,ENSG00000125351.6
chr19,36157417,36157420,"p1@UPK1A,0.1493",-294.0,+,36157417,36157420,"30,144,255",p1,UPK1A,ENSG00000105668,ENSG00000105668.3
chr3,118905556,118905560,"p5@UPK1B,0.2968",0.0,+,118905556,118905560,"60,179,113",p5,UPK1B,ENSG00000114638,ENSG00000114638.3
chr11,118829118,118829122,"p11@UPK2,0.1253",294.0,+,118829118,118829122,"211,211,211",p11,UPK2,ENSG00000110375,ENSG00000110375.2
chr22,45681740,45681747,"p9@UPK3A,0.3829",-118.0,+,45681740,45681747,"60,179,113",p9,UPK3A,ENSG00000100373,ENSG00000100373.5
chr7,76139356,76139358,"p7@UPK3B,0.1942",-386.0,+,76139356,76139358,"30,144,255",p7,UPK3B,ENSG00000243566,ENSG00000243566.2
chr7,102283238,102283282,"p1@UPK3BL,p9@RASA4,0.1957",0.0,-,102283238,102283282,"30,144,255",p1,UPK3BL,ENSG00000267368,ENSG00000267368.1
chr7,48144250,48144251,"p15@UPP1,0.1547",7.0,+,48144250,48144251,"30,144,255",p15,UPP1,ENSG00000183696,ENSG00000183696.9
chr2,158982660,158982661,"p5@UPP2,0.0811",-276.0,+,158982660,158982661,"211,211,211",p5,UPP2,ENSG00000007001,ENSG00000007001.8
chrX,74493885,74493888,"p9@UPRT,0.3412",-5.0,+,74493885,74493888,"60,179,113",p9,UPRT,ENSG00000094841,ENSG00000094841.9
chr22,30163091,30163101,"p6@UQCR10,0.1963",-250.0,+,30163091,30163101,"30,144,255",p6,UQCR10,ENSG00000184076,ENSG00000184076.10
chr19,1605424,1605474,"p1@UQCR11,0.2966",0.0,-,1605424,1605474,"60,179,113",p1,UQCR11,ENSG00000267059,ENSG00000267059.2
chr19,1605424,1605474,"p1@UQCR11,0.2966",0.0,-,1605424,1605474,"60,179,113",p1,UQCR11,ENSG00000127540,ENSG00000127540.7
chr8,97247759,97247780,"p1@UQCRB,0.2243",0.0,-,97247759,97247780,"30,144,255",p1,UQCRB,ENSG00000156467,ENSG00000156467.5
chrX,56764015,56764019,"p1@UQCRBP1,0.0759",0.0,-,56764015,56764019,"211,211,211",p1,UQCRBP1,ENSG00000237748,ENSG00000237748.1
chr3,48648298,48648302,"p8@UQCRC1,0.1789",106.0,-,48648298,48648302,"30,144,255",p8,UQCRC1,ENSG00000010256,ENSG00000010256.6
chr16,21973971,21973990,"p9@UQCRC2,0.0763",458.0,+,21973971,21973990,"211,211,211",p9,UQCRC2,ENSG00000140740,ENSG00000140740.6
chr19,29704017,29704086,"p1@UQCRFS1,0.2990",49.0,-,29704017,29704086,"60,179,113",p1,UQCRFS1,ENSG00000169021,ENSG00000169021.4
chr22,40271476,40271504,"p2@UQCRFS1P1,0.1694",181.0,+,40271476,40271504,"30,144,255",p2,UQCRFS1P1,ENSG00000226085,ENSG00000226085.2
chr1,46775629,46775630,"p4@UQCRH,0.1374",36.0,+,46775629,46775630,"211,211,211",p4,UQCRH,ENSG00000173660,ENSG00000173660.7
chr2,26217571,26217580,"p2@UQCRHP2,0.2961",-82.0,+,26217571,26217580,"60,179,113",p2,UQCRHP2,ENSG00000237629,ENSG00000237629.1
chr10,44227705,44227736,"p1@UQCRHP3,0.0870",-45.0,+,44227705,44227736,"211,211,211",p1,UQCRHP3,ENSG00000224162,ENSG00000224162.1
chr5,132202558,132202567,"p2@UQCRQ,0.2541",220.0,+,132202558,132202567,"60,179,113",p2,UQCRQ,ENSG00000164405,ENSG00000164405.6
chr21,33709655,33709656,"p8@URB1,0.1473",-251.0,-,33709655,33709656,"30,144,255",p8,URB1,ENSG00000142207,ENSG00000142207.5
chr1,229761619,229761626,"p7@URB2,0.1630",-354.0,+,229761619,229761626,"30,144,255",p7,URB2,ENSG00000135763,ENSG00000135763.5
chr7,43945595,43945596,"p16@URGCP,0.3242",313.0,-,43945595,43945596,"60,179,113",p16,URGCP,ENSG00000106608,ENSG00000106608.12
chr19,30414541,30414544,"p13@URI1,0.3720",-6.0,+,30414541,30414544,"60,179,113",p13,URI1,ENSG00000105176,ENSG00000105176.13
chr9,131133622,131133661,"p1@URM1,0.2213",0.0,+,131133622,131133661,"30,144,255",p1,URM1,ENSG00000167118,ENSG00000167118.6
chr3,126236605,126236621,"p2@UROC1,0.3317",0.0,-,126236605,126236621,"60,179,113",p2,UROC1,ENSG00000159650,ENSG00000159650.4
chr1,45479980,45479981,"p13@UROD,0.1451",-229.0,+,45479980,45479981,"30,144,255",p13,UROD,ENSG00000126088,ENSG00000126088.8
chr10,127505220,127505227,"p12@UROS,0.2290",-19.0,-,127505220,127505227,"60,179,113",p12,UROS,ENSG00000188690,ENSG00000188690.8
chr19,17325837,17325838,"p3@USE1,0.2478",-316.0,+,17325837,17325838,"60,179,113",p3,USE1,ENSG00000053501,ENSG00000053501.8
chr1,161014727,161014732,"p7@USF1,0.4542",0.0,-,161014727,161014732,"60,179,113",p7,USF1,ENSG00000158773,ENSG00000158773.10
chr19,35770389,35770390,"p19@USF2,0.1792",327.0,-,35770389,35770390,"30,144,255",p19,USF2,ENSG00000105698,ENSG00000105698.11
chr11,17518358,17518363,"p12@USH1C,0.1297",96.0,-,17518358,17518363,"211,211,211",p12,USH1C,ENSG00000006611,ENSG00000006611.11
chr17,72919472,72919480,"p2@USH1G,0.3234",-121.0,-,72919472,72919480,"60,179,113",p2,USH1G,ENSG00000182040,ENSG00000182040.4
chr1,216596783,216596796,"p1@USH2A,0.0988",-45.0,-,216596783,216596796,"211,211,211",p1,USH2A,ENSG00000042781,ENSG00000042781.8
chr19,17375527,17375538,"p2@USHBP1,0.3281",0.0,-,17375527,17375538,"60,179,113",p2,USHBP1,ENSG00000130307,ENSG00000130307.7
chr10,105155566,105155567,"p6@USMG5,0.2496",212.0,-,105155566,105155567,"60,179,113",p6,USMG5,ENSG00000173915,ENSG00000173915.8
chrX,73393781,73393797,"p2@USMG5P1,0.1174",56.0,+,73393781,73393797,"211,211,211",p2,USMG5P1,ENSG00000231549,ENSG00000231549.1
chr4,76690908,76690912,"p7@USO1,0.0714",-363.0,+,76690908,76690912,"211,211,211",p7,USO1,ENSG00000138768,ENSG00000138768.10
chr1,62901740,62901741,"p43@USP1,0.2721",-226.0,+,62901740,62901741,"60,179,113",p43,USP1,ENSG00000162607,ENSG00000162607.8
chr16,84797555,84797561,"p10@USP10,0.1068",-288.0,+,84797555,84797561,"211,211,211",p10,USP10,ENSG00000103194,ENSG00000103194.11
chrX,47102905,47102908,"p33@USP11,0.3078",110.0,+,47102905,47102908,"60,179,113",p33,USP11,ENSG00000102226,ENSG00000102226.5
chr13,27746284,27746303,"p10@USP12,0.3356",-251.0,-,27746284,27746303,"60,179,113",p10,USP12,ENSG00000152484,ENSG00000152484.9
chr13,27746245,27746251,"p4@USP12-AS2,0.1340",-144.0,+,27746245,27746251,"211,211,211",p4,USP12-AS2,ENSG00000230641,ENSG00000230641.1
chrX,89367668,89367678,"p1@USP12PX,0.1594",-13.0,+,89367668,89367678,"30,144,255",p1,USP12PX,ENSG00000226081,ENSG00000226081.2
chr3,179371309,179371327,"p8@USP13,0.3210",-153.0,+,179371309,179371327,"60,179,113",p8,USP13,ENSG00000058056,ENSG00000058056.4
chr18,213071,213072,"p5@USP14,0.0862",444.0,+,213071,213072,"211,211,211",p5,USP14,ENSG00000101557,ENSG00000101557.10
chr12,62672077,62672078,"p11@USP15,0.1010",-330.0,+,62672077,62672078,"211,211,211",p11,USP15,ENSG00000135655,ENSG00000135655.9
chr21,30400165,30400166,"p8@USP16,0.1387",-63.0,+,30400165,30400166,"211,211,211",p8,USP16,ENSG00000156256,ENSG00000156256.10
chr8,11996356,11996358,"p1@USP17L2,0.1626",-87.0,-,11996356,11996358,"30,144,255",p1,USP17L2,ENSG00000223443,ENSG00000223443.2
chr8,11991607,11991608,"p1@USP17L7,0.1502",-89.0,-,11991607,11991608,"30,144,255",p1,USP17L7,ENSG00000226430,ENSG00000226430.3
chr22,18640412,18640413,"p9@USP18,0.2503",-8.0,+,18640412,18640413,"60,179,113",p9,USP18,ENSG00000184979,ENSG00000184979.9
chr3,49158631,49158637,"p8@USP19,0.1803",-260.0,-,49158631,49158637,"30,144,255",p8,USP19,ENSG00000172046,ENSG00000172046.14
chr11,119243888,119243889,"p30@USP2,0.0788",300.0,-,119243888,119243889,"211,211,211",p30,USP2,ENSG00000036672,ENSG00000036672.11
chr9,132630188,132630189,"p12@USP20,0.1718",-411.0,+,132630188,132630189,"30,144,255",p12,USP20,ENSG00000136878,ENSG00000136878.8
chr1,161132464,161132465,"p9@USP21,0.1673",50.0,+,161132464,161132465,"30,144,255",p9,USP21,ENSG00000143258,ENSG00000143258.11
chr17,20946469,20946477,"p70@USP22,0.2909",-100.0,-,20946469,20946477,"60,179,113",p70,USP22,ENSG00000124422,ENSG00000124422.7
chr1,55680636,55680637,"p14@USP24,0.3808",125.0,-,55680636,55680637,"60,179,113",p14,USP24,ENSG00000162402,ENSG00000162402.8
chr21,17214714,17214722,"p16@USP25,0.3151",-114.0,+,17214714,17214722,"60,179,113",p16,USP25,ENSG00000155313,ENSG00000155313.11
chrX,132231123,132231140,"p1@USP26,0.1272",0.0,-,132231123,132231140,"211,211,211",p1,USP26,ENSG00000134588,ENSG00000134588.8
chrX,49644166,49644170,"p5@USP27X,0.1994",-299.0,+,49644166,49644170,"30,144,255",p5,USP27X,ENSG00000242013,ENSG00000242013.4
chr11,113699961,113699969,"p6@USP28,0.0958",219.0,-,113699961,113699969,"211,211,211",p6,USP28,ENSG00000048028,ENSG00000048028.7
chr19,57631425,57631459,"p1@USP29,0.2698",14.0,+,57631425,57631459,"60,179,113",p1,USP29,ENSG00000131864,ENSG00000131864.6
chr15,63836792,63836809,"p17@USP3,0.3364",-14.0,+,63836792,63836809,"60,179,113",p17,USP3,ENSG00000140455,ENSG00000140455.12
chr12,109520679,109520681,"p6@USP30,0.1127",179.0,+,109520679,109520681,"211,211,211",p6,USP30,ENSG00000135093,ENSG00000135093.8
chr16,23160209,23160213,"p9@USP31,0.1973",377.0,-,23160209,23160213,"30,144,255",p9,USP31,ENSG00000103404,ENSG00000103404.10
chr17,58334013,58334057,"p12@USP32,0.0859",0.0,-,58334013,58334057,"211,211,211",p12,USP32,ENSG00000170832,ENSG00000170832.8
chr1,78187050,78187052,"p10@USP33,0.0948",-126.0,-,78187050,78187052,"211,211,211",p10,USP33,ENSG00000077254,ENSG00000077254.10
chr2,61416911,61416917,"p29@USP34,0.4451",13.0,-,61416911,61416917,"60,179,113",p29,USP34,ENSG00000115464,ENSG00000115464.10
chr11,77907459,77907462,"p9@USP35,0.2560",167.0,+,77907459,77907462,"60,179,113",p9,USP35,ENSG00000118369,ENSG00000118369.8
chr17,76836959,76836960,"p15@USP36,0.5226",8.0,-,76836959,76836960,"60,179,113",p15,USP36,ENSG00000055483,ENSG00000055483.15
chr2,219351064,219351066,"p13@USP37,0.3270",34.0,-,219351064,219351066,"60,179,113",p13,USP37,ENSG00000135913,ENSG00000135913.6
chr4,144135773,144135774,"p15@USP38,0.0910",227.0,+,144135773,144135774,"211,211,211",p15,USP38,ENSG00000170185,ENSG00000170185.5
chr2,85862978,85862979,"p22@USP39,0.1257",-229.0,+,85862978,85862979,"211,211,211",p22,USP39,ENSG00000168883,ENSG00000168883.15
chr3,49351451,49351452,"p9@USP4,0.0914",24.0,-,49351451,49351452,"211,211,211",p9,USP4,ENSG00000114316,ENSG00000114316.8
chr2,234398446,234398447,"p23@USP40,0.4086",67.0,-,234398446,234398447,"60,179,113",p23,USP40,ENSG00000085982,ENSG00000085982.9
chr22,20718789,20718797,"p3@USP41,0.1004",-182.0,-,20718789,20718797,"211,211,211",p3,USP41,ENSG00000161133,ENSG00000161133.12
chr7,6150879,6150883,"p9@USP42,0.0787",123.0,+,6150879,6150883,"211,211,211",p9,USP42,ENSG00000106346,ENSG00000106346.7
chr17,9549372,9549373,"p15@USP43,0.3101",422.0,+,9549372,9549373,"60,179,113",p15,USP43,ENSG00000154914,ENSG00000154914.12
chr12,95928105,95928106,"p19@USP44,0.0892",-3.0,-,95928105,95928106,"211,211,211",p19,USP44,ENSG00000136014,ENSG00000136014.7
chr6,99969606,99969607,"p9@USP45,0.1922",-2.0,-,99969606,99969607,"30,144,255",p9,USP45,ENSG00000123552,ENSG00000123552.13
chr4,53461585,53461587,"p8@USP46,0.0810",368.0,-,53461585,53461587,"211,211,211",p8,USP46,ENSG00000109189,ENSG00000109189.8
chr11,11963946,11963947,"p17@USP47,0.1818",-19.0,+,11963946,11963947,"30,144,255",p17,USP47,ENSG00000170242,ENSG00000170242.13
chr1,22053234,22053235,"p27@USP48,0.0746",-171.0,-,22053234,22053235,"211,211,211",p27,USP48,ENSG00000090686,ENSG00000090686.11
chr6,41839599,41839600,"p18@USP49,0.1150",112.0,-,41839599,41839600,"211,211,211",p18,USP49,ENSG00000164663,ENSG00000164663.9
chr12,6966054,6966057,"p8@USP5,0.2316",34.0,+,6966054,6966057,"60,179,113",p8,USP5,ENSG00000111667,ENSG00000111667.9
chr12,6966054,6966057,"p8@USP5,0.2316",34.0,+,6966054,6966057,"60,179,113",p8,USP5,ENSG00000268462,ENSG00000268462.1
chr15,50838888,50838892,"p2@USP50,0.2813",3.0,-,50838888,50838892,"60,179,113",p2,USP50,ENSG00000170236,ENSG00000170236.10
chrX,55515421,55515431,"p8@USP51,0.2583",-177.0,-,55515421,55515431,"60,179,113",p8,USP51,ENSG00000247746,ENSG00000247746.4
chr4,120213568,120213569,"p28@USP53,0.1780",-66.0,+,120213568,120213569,"30,144,255",p28,USP53,ENSG00000145390,ENSG00000145390.7
chr10,75290061,75290062,"p26@USP54,0.1834",106.0,-,75290061,75290062,"30,144,255",p26,USP54,ENSG00000166348,ENSG00000166348.13
chr17,5019326,5019327,"p7@USP6,0.3181",-405.0,+,5019326,5019327,"60,179,113",p7,USP6,ENSG00000129204,ENSG00000129204.12
chr10,11653737,11653742,"p8@USP6NL,0.5401",10.0,-,11653737,11653742,"60,179,113",p8,USP6NL,ENSG00000148429,ENSG00000148429.10
chr16,9050684,9050685,"p16@USP7,0.1282",-447.0,-,9050684,9050685,"211,211,211",p16,USP7,ENSG00000187555,ENSG00000187555.10
chr15,50773877,50773880,"p16@USP8,0.3293",-58.0,+,50773877,50773880,"60,179,113",p16,USP8,ENSG00000138592,ENSG00000138592.9
chrX,41047019,41047020,"p35@USP9X,0.0920",-298.0,+,41047019,41047020,"211,211,211",p35,USP9X,ENSG00000124486,ENSG00000124486.8
chr13,31191497,31191504,"p13@USPL1,0.2736",-325.0,+,31191497,31191504,"60,179,113",p13,USPL1,ENSG00000132952,ENSG00000132952.7
chr6,149395889,149395890,"p22@UST,0.1181",-208.0,+,149395889,149395890,"211,211,211",p22,UST,ENSG00000111962,ENSG00000111962.7
chr10,135044116,135044118,"p21@UTF1,0.0826",323.0,+,135044116,135044118,"211,211,211",p21,UTF1,ENSG00000171794,ENSG00000171794.3
chr1,38481817,38481818,"p7@UTP11L,0.0870",-436.0,+,38481817,38481818,"211,211,211",p7,UTP11L,ENSG00000183520,ENSG00000183520.7
chrX,129039931,129039934,"p4@UTP14A,0.3108",-162.0,+,129039931,129039934,"60,179,113",p4,UTP14A,ENSG00000156697,ENSG00000156697.8
chr5,72861261,72861277,"p4@UTP15,0.2923",0.0,+,72861261,72861277,"60,179,113",p4,UTP15,ENSG00000164338,ENSG00000164338.5
chr17,49356879,49356880,"p5@UTP18,0.1096",-496.0,+,49356879,49356880,"211,211,211",p5,UTP18,ENSG00000011260,ENSG00000011260.9
chr12,101759305,101759308,"p2@UTP20,0.0836",-31.0,+,101759305,101759308,"211,211,211",p2,UTP20,ENSG00000120800,ENSG00000120800.4
chr8,117778667,117778687,"p4@UTP23,0.2828",-54.0,+,117778667,117778687,"60,179,113",p4,UTP23,ENSG00000147679,ENSG00000147679.7
chr4,71553938,71553969,"p11@UTP3,0.2678",-226.0,+,71553938,71553969,"60,179,113",p11,UTP3,ENSG00000132467,ENSG00000132467.2
chr17,30214978,30214979,"p5@UTP6,0.1104",260.0,-,30214978,30214979,"211,211,211",p5,UTP6,ENSG00000108651,ENSG00000108651.5
chr6,144904014,144904015,"p61@UTRN,0.0903",-330.0,+,144904014,144904015,"211,211,211",p61,UTRN,ENSG00000152818,ENSG00000152818.14
chr1,7913089,7913096,"p4@UTS2,0.2452",0.0,-,7913089,7913096,"60,179,113",p4,UTS2,ENSG00000049247,ENSG00000049247.9
chrY,15591192,15591197,"p14@UTY,0.2293",186.0,-,15591192,15591197,"60,179,113",p14,UTY,ENSG00000183878,ENSG00000183878.11
chr11,75690826,75690827,"p9@UVRAG,0.1660",256.0,+,75690826,75690827,"30,144,255",p9,UVRAG,ENSG00000198382,ENSG00000198382.4
chr2,106776537,106776538,"p16@UXS1,0.3300",29.0,-,106776537,106776538,"60,179,113",p16,UXS1,ENSG00000115652,ENSG00000115652.10
chrX,47516857,47516858,"p7@UXT,0.0870",39.0,-,47516857,47516858,"211,211,211",p7,UXT,ENSG00000126756,ENSG00000126756.7
chr16,70733808,70733809,"p19@VAC14,0.1928",249.0,-,70733808,70733809,"30,144,255",p19,VAC14,ENSG00000103043,ENSG00000103043.10
chr12,6580046,6580049,"p8@VAMP1,0.5001",103.0,-,6580046,6580049,"60,179,113",p8,VAMP1,ENSG00000139190,ENSG00000139190.12
chr17,8066784,8066785,"p36@VAMP2,0.3840",78.0,-,8066784,8066785,"60,179,113",p36,VAMP2,ENSG00000220205,ENSG00000220205.4
chr1,7837351,7837352,"p6@VAMP3,0.1396",194.0,+,7837351,7837352,"211,211,211",p6,VAMP3,ENSG00000049245,ENSG00000049245.8
chr1,171671265,171671267,"p14@VAMP4,0.0823",289.0,-,171671265,171671267,"211,211,211",p14,VAMP4,ENSG00000117533,ENSG00000117533.10
chr2,85818264,85818269,"p3@VAMP5,0.1663",-450.0,+,85818264,85818269,"30,144,255",p3,VAMP5,ENSG00000168899,ENSG00000168899.4
chrX,155111068,155111079,"p3@VAMP7,0.4876",27.0,+,155111068,155111079,"60,179,113",p3,VAMP7,ENSG00000124333,ENSG00000124333.10
chr2,85806095,85806108,"p8@VAMP8,0.2950",-22.0,+,85806095,85806108,"60,179,113",p8,VAMP8,ENSG00000118640,ENSG00000118640.6
chr1,116185092,116185095,"p17@VANGL1,0.2201",-154.0,+,116185092,116185095,"30,144,255",p17,VANGL1,ENSG00000173218,ENSG00000173218.10
chr1,160389039,160389040,"p11@VANGL2,0.1743",-242.0,+,160389039,160389040,"30,144,255",p11,VANGL2,ENSG00000162738,ENSG00000162738.5
chr18,9955258,9955259,"p11@VAPA,0.0913",456.0,+,9955258,9955259,"211,211,211",p11,VAPA,ENSG00000101558,ENSG00000101558.9
chr20,57019322,57019333,"p12@VAPB,0.2548",9.0,+,57019322,57019333,"60,179,113",p12,VAPB,ENSG00000124164,ENSG00000124164.11
chr6,31760720,31760721,"p24@VARS,0.3351",15.0,-,31760720,31760721,"60,179,113",p24,VARS,ENSG00000231945,ENSG00000231945.4
chr6,31760720,31760721,"p24@VARS,0.3351",15.0,-,31760720,31760721,"60,179,113",p24,VARS,ENSG00000231116,ENSG00000231116.5
chr6,31760720,31760721,"p24@VARS,0.3351",15.0,-,31760720,31760721,"60,179,113",p24,VARS,ENSG00000204394,ENSG00000204394.8
chr6,31760720,31760721,"p24@VARS,0.3351",15.0,-,31760720,31760721,"60,179,113",p24,VARS,ENSG00000226589,ENSG00000226589.5
chr6,31760720,31760721,"p24@VARS,0.3351",15.0,-,31760720,31760721,"60,179,113",p24,VARS,ENSG00000227686,ENSG00000227686.3
chr6,31760720,31760721,"p24@VARS,0.3351",15.0,-,31760720,31760721,"60,179,113",p24,VARS,ENSG00000096171,ENSG00000096171.10
chr6,31760720,31760721,"p24@VARS,0.3351",15.0,-,31760720,31760721,"60,179,113",p24,VARS,ENSG00000224264,ENSG00000224264.5
chr6,30890854,30890855,"p19@VARS2,0.1726",-25.0,+,30890854,30890855,"30,144,255",p19,VARS2,ENSG00000206476,ENSG00000206476.9
chr6,30890854,30890855,"p19@VARS2,0.1726",-25.0,+,30890854,30890855,"30,144,255",p19,VARS2,ENSG00000223494,ENSG00000223494.5
chr6,30890854,30890855,"p19@VARS2,0.1726",-25.0,+,30890854,30890855,"30,144,255",p19,VARS2,ENSG00000234032,ENSG00000234032.5
chr6,30890854,30890855,"p19@VARS2,0.1726",-25.0,+,30890854,30890855,"30,144,255",p19,VARS2,ENSG00000137411,ENSG00000137411.12
chr14,77235310,77235311,"p20@VASH1,0.1511",-336.0,+,77235310,77235311,"30,144,255",p20,VASH1,ENSG00000071246,ENSG00000071246.6
chr1,213134178,213134179,"p15@VASH2,0.1611",-389.0,+,213134178,213134179,"30,144,255",p15,VASH2,ENSG00000143494,ENSG00000143494.11
chr16,4421524,4421537,"p21@VASN,0.2363",-311.0,+,4421524,4421537,"60,179,113",p21,VASN,ENSG00000168140,ENSG00000168140.4
chr19,46010571,46010578,"p16@VASP,0.3343",-109.0,+,46010571,46010578,"60,179,113",p16,VASP,ENSG00000125753,ENSG00000125753.9
chr17,41172241,41172258,"p6@VAT1,0.3389",-13.0,-,41172241,41172258,"60,179,113",p6,VAT1,ENSG00000108828,ENSG00000108828.11
chr16,77850354,77850386,"p11@VAT1L,0.0998",-465.0,+,77850354,77850386,"211,211,211",p11,VAT1L,ENSG00000171724,ENSG00000171724.2
chr19,6783893,6783894,"p5@VAV1,0.1349",-234.0,+,6783893,6783894,"211,211,211",p5,VAV1,ENSG00000141968,ENSG00000141968.3
chr9,136627493,136627506,"p16@VAV2,0.3132",1.0,-,136627493,136627506,"60,179,113",p16,VAV2,ENSG00000160293,ENSG00000160293.12
chr1,108506320,108506321,"p17@VAV3,0.2480",-102.0,-,108506320,108506321,"60,179,113",p17,VAV3,ENSG00000134215,ENSG00000134215.11
chr10,118897456,118897457,"p19@VAX1,0.3777",109.0,-,118897456,118897457,"60,179,113",p19,VAX1,ENSG00000148704,ENSG00000148704.8
chr2,71127793,71127809,"p2@VAX2,0.3797",41.0,+,71127793,71127809,"60,179,113",p2,VAX2,ENSG00000116035,ENSG00000116035.2
chr2,71127793,71127809,"p2@VAX2,0.3797",41.0,+,71127793,71127809,"60,179,113",p2,VAX2,ENSG00000271772,ENSG00000271772.1
chrX,154455424,154455426,"p4@VBP1,0.0910",0.0,+,154455424,154455426,"211,211,211",p4,VBP1,ENSG00000155959,ENSG00000155959.6
chrX,154455424,154455426,"p4@VBP1,0.0910",0.0,+,154455424,154455426,"211,211,211",p4,VBP1,ENSG00000268440,ENSG00000268440.1
chr1,101185167,101185168,"p7@VCAM1,0.2937",-27.0,+,101185167,101185168,"60,179,113",p7,VCAM1,ENSG00000162692,ENSG00000162692.6
chr5,82831017,82831019,"p76@VCAN,0.0928",-413.0,+,82831017,82831019,"211,211,211",p76,VCAN,ENSG00000038427,ENSG00000038427.11
chr5,82858112,82858131,"p3@VCAN-AS1,0.0978",1.0,-,82858112,82858131,"211,211,211",p3,VCAN-AS1,ENSG00000249835,ENSG00000249835.2
chr10,75754930,75754931,"p12@VCL,0.1289",-19.0,+,75754930,75754931,"211,211,211",p12,VCL,ENSG00000035403,ENSG00000035403.12
chr9,35072046,35072051,"p24@VCP,0.5830",-35.0,-,35072046,35072051,"60,179,113",p24,VCP,ENSG00000165280,ENSG00000165280.11
chr8,67577899,67577900,"p22@VCPIP1,0.1792",-14.0,-,67577899,67577900,"30,144,255",p22,VCPIP1,ENSG00000175073,ENSG00000175073.7
chrX,7811211,7811213,"p1@VCX,0.2313",-5.0,+,7811211,7811213,"60,179,113",p1,VCX,ENSG00000182583,ENSG00000182583.8
chrX,8433394,8433418,"p1@VCX3B,0.2089",18.0,+,8433394,8433418,"30,144,255",p1,VCX3B,ENSG00000205642,ENSG00000205642.5
chr5,133340793,133340794,"p20@VDAC1,0.5549",29.0,-,133340793,133340794,"60,179,113",p20,VDAC1,ENSG00000213585,ENSG00000213585.6
chrX,49397967,49397997,"p1@VDAC1P2,0.1023",-15.0,-,49397967,49397997,"211,211,211",p1,VDAC1P2,ENSG00000213856,ENSG00000213856.3
chrX,49397967,49397997,"p1@VDAC1P2,0.1023",-15.0,-,49397967,49397997,"211,211,211",p1,VDAC1P2,ENSG00000268004,ENSG00000268004.1
