	gene_id	gene_type	split	labels	gene_name	TSS	chromosome_name	strand	fpkm_median	tpm_median	fpkm_uq_median
17800	ENSG00000215186	protein_coding	valid	-1.3369350280444177	GOLGA6B	72947079	chr15	+	-6.65835575946984	-5.687799537362322	-6.573466861883327
17801	ENSG00000215269	protein_coding	train	-1.4632121967076763	GAGE12G	49335037	chrX	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17802	ENSG00000215274	protein_coding	train	-1.3727887393688525	GAGE10	49160148	chrX	+	-4.891107598367591	-3.4611638922585346	-4.698997743967186
17803	ENSG00000215277	protein_coding	train	-1.3226135143325264	RNF212B	23654525	chr14	+	-2.961282892427146	-1.4723290837359109	-2.820106829466452
17804	ENSG00000215343	protein_coding	train	-1.4561495732847278	ZNF705D	11961898	chr8	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17805	ENSG00000215356	protein_coding	train	-1.4632121967076763	ZNF705B	7801144	chr8	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17806	ENSG00000215372	protein_coding	train	-1.4632121967076763	ZNF705G	7243080	chr8	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17807	ENSG00000215474	protein_coding	train	-1.4632121967076763	SKOR2	44775554	chr18	-	-6.519528054772524	-5.553002759323611	-6.429731384421878
17808	ENSG00000215547	protein_coding	train	-1.4632121967076763	DEFB115	29845467	chr20	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17809	ENSG00000215784	protein_coding	test	-0.2461275209478106	FAM72D	143913143	chr1	+	-1.2656914099030931	0.1991226420136006	-1.1436915102825571
17810	ENSG00000215906	protein_coding	train	-1.4632121967076763	LACTBL1	23291831	chr1	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17811	ENSG00000215912	protein_coding	train	-1.1791456525027724	TTC34	2571151	chr1	-	-2.0697546816853354	-0.667492554041963	-1.874613394634186
17812	ENSG00000216649	protein_coding	train	-1.4632121967076763	GAGE12E	49315936	chrX	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17813	ENSG00000216921	protein_coding	train	-1.1012061817160368	FAM240C	242842599	chr2	-	-4.158429362604483	-2.667492554041963	-3.936773198003019
17814	ENSG00000217555	protein_coding	train	0.7206506874423604	CKLF	66586470	chr16	+	-3.4787482046301883	-2.112162828913259	-3.354021724597216
17815	ENSG00000218336	protein_coding	train	-0.0541541807774593	TENM3	183164582	chr4	+	-0.91838767714211	0.5838078827796641	-0.7410590318944936
17816	ENSG00000218739	protein_coding	train	1.006228130060897	CEBPZOS	37423631	chr2	+	3.405134653940141	4.879617555329018	3.5911647607270063
17817	ENSG00000218819	protein_coding	train	-1.4632121967076763	TDRD15	21346789	chr2	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17818	ENSG00000219200	protein_coding	train	1.5342111104376728	RNASEK	6915965	chr17	+	-0.4649424051051576	0.9941452211382064	-0.281561651379139
17819	ENSG00000219435	protein_coding	train	-1.0304580201806373	CATSPERZ	64067918	chr11	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17820	ENSG00000219438	protein_coding	train	-0.0542758281971674	TAFA5	48972118	chr22	+	0.0350607969051142	1.4419614657589694	0.2076430126865323
17821	ENSG00000219545	protein_coding	train	0.4909040008086905	UMAD1	7811992	chr7	+	1.2855205889838186	2.750177705593057	1.490364749985909
17822	ENSG00000219626	protein_coding	train	-0.0080586808034136	FAM228B	24299728	chr2	+	-0.6031828971309623	0.839556543754297	-0.4528463411874311
17823	ENSG00000221813	protein_coding	train	-1.4632121967076763	OR6B1	143701022	chr7	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17824	ENSG00000221836	protein_coding	train	-1.4632121967076763	OR2A5	143747461	chr7	+	-6.965784284662088	-6.243318260190996	-6.878321443411748
17825	ENSG00000221840	protein_coding	test	-1.4632121967076763	OR4A5	51412448	chr11	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17826	ENSG00000221855	protein_coding	train	-1.4632121967076763	TAS2R41	143174966	chr7	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17827	ENSG00000221858	protein_coding	train	-1.4632121967076763	OR2A12	143792141	chr7	+	-6.158429362604484	-5.12784104277106	-6.039784866105864
17828	ENSG00000221864	protein_coding	train	-1.4632121967076763	KRTAP12-2	46086844	chr21	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17829	ENSG00000221867	protein_coding	train	-1.4632121967076763	MAGEA3	151938171	chrX	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17830	ENSG00000221874	protein_coding	train	0.2272315757865733	ZNF816-ZNF321P	53466076	chr19	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17831	ENSG00000221882	protein_coding	train	-1.390766794102036	OR3A2	3182268	chr17	-	-5.594225422050124	-4.342268543171539	-5.435963338133392
17832	ENSG00000221886	protein_coding	train	0.1613668291257107	ZBED8	159827104	chr5	-	1.45790942838909	2.912458259207184	1.5873649909364609
17833	ENSG00000221888	protein_coding	train	-1.4632121967076763	OR1C1	247921982	chr1	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17834	ENSG00000221910	protein_coding	train	-1.4632121967076763	OR2F2	143632259	chr7	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17835	ENSG00000221931	protein_coding	train	-1.4632121967076763	OR6X1	123625253	chr11	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17836	ENSG00000221933	protein_coding	train	-1.4632121967076763	OR2A25	143771275	chr7	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17837	ENSG00000221937	protein_coding	train	-1.4632121967076763	TAS2R40	142919130	chr7	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17838	ENSG00000221938	protein_coding	train	-1.4632121967076763	OR2A14	143826151	chr7	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17839	ENSG00000221954	protein_coding	test	-1.4632121967076763	OR4C12	50004071	chr11	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17840	ENSG00000221970	protein_coding	train	-1.2583901147880627	OR2A1	144015218	chr7	+	-5.904008087075397	-4.691522623405039	-5.740817919661812
17841	ENSG00000221977	protein_coding	test	-1.4632121967076763	OR4E2	22133297	chr14	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17842	ENSG00000221988	protein_coding	valid	0.7115139529409765	PPT2	32121622	chr6	+	1.5682267216663386	3.0684128564299646	1.7838337802389752
17843	ENSG00000221989	protein_coding	train	-1.4632121967076763	OR2A2	143806607	chr7	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17844	ENSG00000221996	protein_coding	train	-1.4632121967076763	OR52B4	4389616	chr11	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17845	ENSG00000222018	protein_coding	train	-1.4632121967076763	FAM243A	35773370	chr21	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17846	ENSG00000222036	protein_coding	train	-1.4538185410237352	POTEM	19553365	chr14	+	-4.587272661408357	-3.175272872767897	-4.42352623489517
17847	ENSG00000222038	protein_coding	train	-0.9982385707565248	POTEJ	131369054	chr2	+	-4.53951952995999	-3.171368418311981	-4.429731384421878
17848	ENSG00000223569	protein_coding	train	-1.4632121967076763	USP17L15	9236111	chr4	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17849	ENSG00000223572	protein_coding	train	-0.2252631916319298	CKMT1A	43985725	chr15	+	0.1642713976807406	1.694300770342678	0.4165155043474935
17850	ENSG00000223638	protein_coding	train	-1.4632121967076763	RFPL4A	56270380	chr19	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17851	ENSG00000224051	protein_coding	train	0.824807854339799	CPTP	1260147	chr1	+	4.363885938340134	5.830757299570897	4.553796686743217
17852	ENSG00000224089	protein_coding	train	-1.4632121967076763	CT47A10	120075873	chrX	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17853	ENSG00000224383	protein_coding	train	-0.919679209847616	PRR29	62075711	chr17	+	-1.273343137314313	0.1863737774659441	-1.1050076690304853
17854	ENSG00000224389	protein_coding	train	-0.4169910601811548	C4B	31982539	chr6	+	1.5448315519458846	2.9501510983289263	1.774586781183158
17855	ENSG00000224420	protein_coding	train	0.0548007110758197	ADM5	50191921	chr19	+	-0.1116951047915129	1.301412054371286	0.0542233473371544
17856	ENSG00000224531	protein_coding	train	0.4133003513419982	SMIM13	11094266	chr6	+	1.604118779962047	3.054674857037424	1.8246049426001527
17857	ENSG00000224659	protein_coding	train	-1.4632121967076763	GAGE12J	49178536	chrX	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17858	ENSG00000224712	protein_coding	train	0.6681629992963527	NPIPA3	14802801	chr16	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17859	ENSG00000224877	protein_coding	train	1.3029939609007828	NDUFAF8	79213111	chr17	+	4.160863730986963	5.650069462951924	4.3552277462322255
17860	ENSG00000224902	protein_coding	train	-1.4632121967076763	GAGE12H	49344586	chrX	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17861	ENSG00000225614	protein_coding	train	-0.6338672333823767	ZNF469	88493879	chr16	+	0.0866479127551879	1.5994606277205092	0.2464688950287749
17862	ENSG00000225663	protein_coding	train	1.659133285387436	MCRIP1	79784538	chr17	-	4.588510770243323	6.065893229017222	4.7772040184563
17863	ENSG00000225781	protein_coding	train	-1.4632121967076763	OR6V1	142749417	chr7	+	-5.34519787421021	-4.1053180261449205	-5.282087830355572
17864	ENSG00000225899	protein_coding	train	-1.4632121967076763	FRG2B	135440296	chr10	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17865	ENSG00000225950	protein_coding	train	-1.0569000163707332	NTF4	49568333	chr19	-	-1.48883561141615	-0.0363779148905923	-1.4332335453778196
17866	ENSG00000226023	protein_coding	valid	-1.4632121967076763	CT47A6	120095337	chrX	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17867	ENSG00000226288	protein_coding	train	-1.4632121967076763	OR52I2	4608021	chr11	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17868	ENSG00000226321	protein_coding	train	-1.4378143784255997	CROCC2	241861986	chr2	+	-4.519528054772524	-3.1456053222469	-4.3364276645824775
17869	ENSG00000226600	protein_coding	train	-1.4632121967076763	CT47A9	120080733	chrX	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17870	ENSG00000226685	protein_coding	train	-1.4632121967076763	CT47A12	120066151	chrX	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17871	ENSG00000226761	protein_coding	test	-1.177844241232305	TAS2R46	11214893	chr12	-	-5.629500896797655	-4.307572801910292	-5.539519529959989
17872	ENSG00000226784	protein_coding	train	0.4916358957202539	PGAM4	77225135	chrX	-	-2.5462453931483027	-1.077345433916849	-2.399730246490995
17873	ENSG00000226929	protein_coding	train	-1.4632121967076763	CT47A11	120071012	chrX	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17874	ENSG00000227059	protein_coding	train	-1.4632121967076763	ANHX	133812681	chr12	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17875	ENSG00000227140	protein_coding	train	-1.4632121967076763	USP17L5	9341129	chr4	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17876	ENSG00000227151	protein_coding	train	-1.4632121967076763	PRR20D	57734766	chr13	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17877	ENSG00000227234	protein_coding	valid	-1.4632121967076763	SPANXB1	140084756	chrX	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17878	ENSG00000227488	protein_coding	valid	-1.4632121967076763	GAGE12D	49306370	chrX	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17879	ENSG00000227500	protein_coding	train	0.8498588669715631	SCAMP4	1922132	chr19	+	3.821812240779273	5.358621313831518	3.984707823296557
17880	ENSG00000227551	protein_coding	train	-1.4632121967076763	USP17L12	9221878	chr4	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17881	ENSG00000228075	protein_coding	train	-1.4632121967076763	BOD1L2	54814293	chr18	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17882	ENSG00000228083	protein_coding	test	-1.4632121967076763	IFNA14	21239978	chr9	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17883	ENSG00000228278	protein_coding	train	-1.277241500440926	ORM2	117092152	chr9	+	-3.620600837474422	-2.198924140832543	-3.456405135747399
17884	ENSG00000228300	protein_coding	train	0.7988232970574289	FAM174C	1276092	chr19	+	4.067260097410957	5.552395516617604	4.2090789961845285
17885	ENSG00000228517	protein_coding	train	-1.4632121967076763	CT47A7	120090454	chrX	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17886	ENSG00000228567	protein_coding	train	-1.4632121967076763	VN1R4	53770972	chr19	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17887	ENSG00000228570	protein_coding	train	-0.5449097782651957	NUTM2E	81601114	chr10	+	-6.088040034713085	-4.965784284662087	-5.965784284662088
17888	ENSG00000228594	protein_coding	train	0.2366805771786415	FNDC10	1535476	chr1	-	4.183986646734128	5.634000735775043	4.311299659033932
17889	ENSG00000228607	protein_coding	train	-1.4632121967076763	CLDN25	113650469	chr11	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17890	ENSG00000228672	protein_coding	train	-0.3539426783911771	PROB1	138730885	chr5	-	-0.1813130192443061	1.2584586227179009	0.0363274918177647
17891	ENSG00000228696	protein_coding	valid	0.1148327925814343	ARL17B	44430248	chr17	-	-2.911586990273275	-1.5286564403892795	-2.735043282035177
17892	ENSG00000228856	protein_coding	test	-1.4632121967076763	USP17L30	9364855	chr4	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17893	ENSG00000229183	protein_coding	train	-1.1599897209183463	PGA4	60989688	chr11	+	-7.221623189091677	-6.629500896797654	-7.158429362604482
17894	ENSG00000229292	protein_coding	train	-1.4632121967076763	RFPL4AL1	56280507	chr19	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17895	ENSG00000229453	protein_coding	valid	-1.4632121967076763	SPINK8	48369831	chr3	-	-5.148161027150656	-3.7254699553283768	-5.117787378107137
17896	ENSG00000229571	protein_coding	train	-1.4632121967076763	PRAMEF25	13219581	chr1	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17897	ENSG00000229579	protein_coding	train	-1.4632121967076763	USP17L26	9336384	chr4	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17898	ENSG00000229665	protein_coding	train	-1.4632121967076763	PRR20C	57728195	chr13	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17899	ENSG00000229833	protein_coding	train	1.565426809625503	PET100	7694623	chr19	+	-0.0862010350493037	1.3632832356391549	0.0647449200353548
17900	ENSG00000229924	protein_coding	train	-1.4632121967076763	FAM90A26	9172135	chr4	+	-6.011587974275212	-4.908334012478187	-5.83650126771712
17901	ENSG00000230178	protein_coding	train	-1.4180004680382643	OR4F3	180794269	chr5	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17902	ENSG00000230301	protein_coding	train	-1.4632121967076763	OR5H6	97983088	chr3	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17903	ENSG00000230347	protein_coding	train	-1.4632121967076763	CT47A8	120085594	chrX	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17904	ENSG00000230430	protein_coding	train	-1.4632121967076763	USP17L25	9331637	chr4	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17905	ENSG00000230522	protein_coding	train	-1.4632121967076763	MBD3L2	7049332	chr19	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17906	ENSG00000230594	protein_coding	train	-1.4632121967076763	CT47A4	120105058	chrX	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17907	ENSG00000231051	protein_coding	train	-1.4632121967076763	USP17L28	9350619	chr4	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17908	ENSG00000231068	protein_coding	train	-1.4632121967076763	KRTAP21-3	32091095	chr21	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17909	ENSG00000231192	protein_coding	valid	-1.4632121967076763	OR5H1	97851542	chr3	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17910	ENSG00000231256	protein_coding	train	-1.4115755737419096	CFAP97D1	41857803	chr17	+	-6.2216231890916776	-5.158429362604483	-6.107803289534515
17911	ENSG00000231274	protein_coding	train	-1.0449656986061635	SBK3	56056909	chr19	-	-3.3763203917059896	-1.965784284662087	-3.216250016992825
17912	ENSG00000231396	protein_coding	train	-1.4632121967076763	USP17L10	9212383	chr4	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17913	ENSG00000231637	protein_coding	train	-1.4632121967076763	USP17L29	9355364	chr4	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17914	ENSG00000231824	protein_coding	train	-1.4446072979975124	AKAIN1	5197224	chr18	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17915	ENSG00000231861	protein_coding	train	-1.4632121967076763	OR5K2	98216448	chr3	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17916	ENSG00000232040	protein_coding	train	-0.4676968570316619	ZBED9	28555112	chr6	-	-0.8664364742588941	0.5949306698123918	-0.7058056902406821
17917	ENSG00000232070	protein_coding	train	-0.5680540810951054	TMEM253	21567096	chr14	+	-4.542878542049904	-3.2639580262500325	-4.362899875943668
17918	ENSG00000232112	protein_coding	train	1.6345942670559566	TMA7	48481667	chr3	+	4.521905041946917	6.000928436124248	4.729367867420391
17919	ENSG00000232125	protein_coding	train	-1.4632121967076763	DYTN	207583120	chr2	-	-6.210896782498619	-5.168771306825942	-6.0782590139205
17920	ENSG00000232258	protein_coding	train	-1.4632121967076763	TMEM114	8622226	chr16	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17921	ENSG00000232263	protein_coding	train	-1.4632121967076763	KRTAP25-1	31661832	chr21	-	-7.643856189774724	-7.643856189774724	-7.643856189774724
17922	ENSG00000232264	protein_coding	train	-1.4632121967076763	USP17L24	9326891	chr4	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
17923	ENSG00000232268	protein_coding	train	-1.4632121967076763	OR52I1	4615037	chr11	+	-6.6152870375779536	-5.651087759005801	-6.467533417134262
17924	ENSG00000232382	protein_coding	train	-1.4632121967076763	OR5K1	98188324	chr3	+	-7.643856189774724	-7.643856189774724	-7.643856189774724
